Select,XPath,Examples
,/rdf:RDF/bf:Instance/bf:acquisitionSource/bf:AcquisitionSource/bf:identifiedBy/bf:StockNumber/rdf:value,"KD08200
001-000-03887-7
003-009-00324-5"
,/rdf:RDF/bf:Instance/bf:acquisitionSource/bf:AcquisitionSource/rdfs:label,"Distribution R-88 (Genome), National Research Council of Canada, Ottawa, Ont., Canada, K1A 0R6
Editora Vozes, Rua Frei Luis, 100, CEP 25689-900 Petropolis, RJ, Brazil
Spear, P.O. Box 3243, Station D, Willowdale, Ont. M2R 3G6"
,/rdf:RDF/bf:Instance/bf:acquisitionSource/bf:AcquisitionSource/bf:acquisitionTerms,"R42.90
$35.00 (institution)
$20.00 (individual)"
,/rdf:RDF/bf:Instance/bf:acquisitionSource/bf:AcquisitionSource/bf:note/bf:Note/rdfs:label,"Yale71-461298
paper copy"
,/rdf:RDF/bf:Instance/bf:copyrightDate,"1979
1984
1976"
,/rdf:RDF/bf:Instance/bf:usageAndAccessPolicy/bf:UsePolicy/rdfs:label,"Current Copyright Fee: GBP20.00 0.
Copyright status for collection materials is unknown. Additional information is provided in the finding aid."
,/rdf:RDF/bf:Instance/bf:usageAndAccessPolicy/bf:UsePolicy/bflc:applicableInstitution/bf:Agent/bf:code,Uk
,/rdf:RDF/bf:Instance/bf:usageAndAccessPolicy/bf:UsePolicy/bflc:appliesTo/bflc:AppliesTo/rdfs:label,"The entire collection, with the exception of Restricted Material
Box 1 (audiovisual material)
Video cassette in Box 2"
,/rdf:RDF/bf:Instance/bf:usageAndAccessPolicy/bf:UsePolicy/bf:electronicLocator,https://creativecommons.org/licenses/by-nc-nd/4.0
,/rdf:RDF/bf:Instance/bf:usageAndAccessPolicy/bf:AccessPolicy/rdfs:label,"This collection is open for research.
is closed to researchers for 75 years, or as late as 2051. If necessary, however, the materials in these two boxes can be screened and some items made available immediately to researchers.
The collection is open for research."
,/rdf:RDF/bf:Instance/bf:usageAndAccessPolicy/bf:AccessPolicy/bflc:appliesTo/bflc:AppliesTo/rdfs:label,"Material in boxes 19 and 20
Access to materials in Series II, as well as materials in Accessions 1982-M-016, 1990-M-047, and 2006-M-115
Acess to the model of the Kent State site in Series V"
,/rdf:RDF/bf:Instance/bf:usageAndAccessPolicy/bf:AccessPolicy/bflc:applicableInstitution/bf:Agent/bf:code,"CtY-BR
MiAaHDL"
,/rdf:RDF/bf:Instance/bf:custodialHistory,"Gift of Liston Pope.
Transfered from the Yale University School of Art, 1977-1978.
Gifts of Peter Davies, Michael Astrue, Lesley Wischmann, Paul Keane, Bill Gordon, James Munves, and others, 1976-1994, 1997. Gift of Paul Keane, 2009, 2010 and 2015."
,/rdf:RDF/bf:Instance/bf:electronicLocator,"http://beinecke.library.yale.edu/dl_crosscollex/brbldl_getrec.asp?fld=img&id=1234756
http://www.eiu.com/index.asp?layout=displayPublication&publication_type_id=50000205&publication_id=1680000968
http://www.jstor.org/journals/00804622.html"
,/rdf:RDF/bf:Instance/bf:hasItem/bf:Item/bf:heldBy,http://id.loc.gov/vocabulary/organizations/dlc
,/rdf:RDF/bf:Instance/bf:hasItem/bf:Item/bf:immediateAcquisition/bf:ImmediateAcquisition/rdfs:label,"Gift; Div copy 1 gift of Judith R. Kipnis; 2007.
Gift; Div Copy 4 gift of Marvin H. Pope; 1999.
Gift; Div copy 2 gift of Donald E. MacInnis; 2006."
,/rdf:RDF/bf:Instance/bf:hasItem/bf:Item/bf:immediateAcquisition/bf:ImmediateAcquisition/bflc:applicableInstitution/bf:Agent/bf:code,CtY-BA
,/rdf:RDF/bf:Instance/bf:hasItem/bf:Item/bf:immediateAcquisition/bf:ImmediateAcquisition/bflc:appliesTo/bflc:AppliesTo/rdfs:label,"BAC PR3991.A1 L33 1854
BAC Copy 2"
,/rdf:RDF/bf:Instance/bf:hasItem/bf:Item/bf:itemOf,"https://library.yale.edu/data/700570#Instance
https://library.yale.edu/data/574215#Instance
https://library.yale.edu/data/30554#Instance"
,/rdf:RDF/bf:Instance/bf:hasItem/bf:Item/bf:classification/bf:ClassificationLcc/bf:classificationPortion,PS3557.R283
,/rdf:RDF/bf:Instance/bf:hasItem/bf:Item/bf:classification/bf:ClassificationLcc/bf:note/bf:Note/rdfs:label,"Copy 2.
Copy 2. ""This is number 251."""
,/rdf:RDF/bf:Instance/bf:hasItem/bf:Item/bf:classification/bf:ClassificationLcc/bf:assigner,http://id.loc.gov/vocabulary/organizations/dlc
,/rdf:RDF/bf:Instance/bf:hasItem/bf:Item/bf:classification/bf:ClassificationLcc/bf:itemPortion,"W5
.D82 1898
.F68 vol. 4, etc. copy 2"
,/rdf:RDF/bf:Instance/bf:hasItem/bf:Item/bf:contribution/bf:Contribution/bf:agent/bf:Agent/rdf:type,"http://id.loc.gov/ontologies/bibframe/Person
http://id.loc.gov/ontologies/bibframe/Organization"
,/rdf:RDF/bf:Instance/bf:hasItem/bf:Item/bf:contribution/bf:Contribution/bf:agent/bf:Agent/bflc:marcKey,"7001 $aMease, James,$d1771-1846.$5DLC
7102 $aGeorge Fabyan Collection (Library of Congress)$5DLC
7001 $aLehmann, J. F.$q(Julius Friedrich),$d1864-1935.$5DLC"
,/rdf:RDF/bf:Instance/bf:hasItem/bf:Item/bf:contribution/bf:Contribution/bf:agent/bf:Agent/rdfs:label,"Mease, James, 1771-1846
George Fabyan Collection (Library of Congress)
Lehmann, J. F. (Julius Friedrich), 1864-1935"
,/rdf:RDF/bf:Instance/bf:hasItem/bf:Item/bf:contribution/bf:Contribution/bf:role/bf:Role,http://id.loc.gov/vocabulary/relators/ctb
,/rdf:RDF/bf:Instance/bf:hasItem/bf:Item/bf:contribution/bf:Contribution/bflc:applicableInstitution/bf:Agent/bf:code,DLC
,/rdf:RDF/bf:Instance/bf:hasItem/bf:Item/bf:note/bf:Note/rdfs:label,"LC copy is item no. 29 of the Fabyan Collection.
Source: Bequest of George Fabyan, 1940.
Online resource"
,/rdf:RDF/bf:Instance/bf:hasItem/bf:Item/bf:note/bf:Note/bflc:applicableInstitution/bf:Agent/bf:code,DLC
,/rdf:RDF/bf:Instance/bf:hasItem/bf:Item/bf:electronicLocator,"https://yale.idm.oclc.org/login?URL=http://docsouth.unc.edu/southlit/longstreet/georgia.html
https://yale.idm.oclc.org/login?URL=http://docsouth.unc.edu/fpn/biggs/biggs.html
https://yale.idm.oclc.org/login?URL=http://docsouth.unc.edu/fpn/wood/wood.html"
,/rdf:RDF/bf:Instance/bf:musicFormat/bf:MusicFormat/rdfs:label,"score
part"
,/rdf:RDF/bf:Instance/bf:musicFormat/bf:MusicFormat/bf:source/bf:Source/bf:code,rdafnm
,/rdf:RDF/bf:Instance/bf:notation/bf:MusicNotation/rdfs:label,staff notation
,/rdf:RDF/bf:Instance/bf:notation/bf:MusicNotation/bf:source/bf:Source/bf:code,rdafmn
,/rdf:RDF/bf:Instance/bf:notation/bf:TactileNotation/rdfs:label,braille code
,/rdf:RDF/bf:Instance/bf:bookFormat/bf:BookFormat/rdfs:label,"4to
8vo"
,/rdf:RDF/bf:Instance/bf:bookFormat/bf:BookFormat/bf:source/bf:Source/bf:code,rdabf
,/rdf:RDF/bf:Instance/bf:digitalCharacteristic/bf:FileType/rdfs:label,"data file
text file"
,/rdf:RDF/bf:Instance/bf:digitalCharacteristic/bf:FileType/bf:source/bf:Source/bf:code,"rda
rdaft"
,/rdf:RDF/bf:Instance/bf:digitalCharacteristic/bf:FileType/bflc:appliesTo/bflc:AppliesTo/rdfs:label,"videodisc
full text
DVD"
,/rdf:RDF/bf:Instance/bf:digitalCharacteristic/bf:EncodingFormat/rdfs:label,DVD video
,/rdf:RDF/bf:Instance/bf:digitalCharacteristic/bf:EncodingFormat/bf:source/bf:Source/bf:code,rda
,/rdf:RDF/bf:Instance/bf:digitalCharacteristic/bf:EncodingFormat/bflc:appliesTo/bflc:AppliesTo/rdfs:label,"videodisc
full text
summaries"
,/rdf:RDF/bf:Instance/bf:digitalCharacteristic/bf:FileSize/rdfs:label,"32 MB
38,859 KB"
,/rdf:RDF/bf:Instance/bf:digitalCharacteristic/bf:FileSize/bf:source/bf:Source/bf:code,rda
,/rdf:RDF/bf:Instance/bf:digitalCharacteristic/bf:RegionalEncoding/rdfs:label,"all regions
region 2
region 1"
,/rdf:RDF/bf:Instance/bf:digitalCharacteristic/bf:RegionalEncoding/bf:source/bf:Source/bf:code,rda
,/rdf:RDF/bf:Instance/bf:digitalCharacteristic/bf:RegionalEncoding/bflc:appliesTo/bflc:AppliesTo/rdfs:label,"videodisc
Blu-ray
DVD"
,/rdf:RDF/bf:Instance/bf:digitalCharacteristic/bf:Resolution/rdfs:label,1080p High Definition
,/rdf:RDF/bf:Instance/bf:digitalCharacteristic/bf:Resolution/bf:source/bf:Source/bf:code,rda
,/rdf:RDF/bf:Instance/bf:fontSize/bf:FontSize/rdfs:label,large print
,/rdf:RDF/bf:Instance/bf:genreForm/bf:GenreForm/rdfs:label,"Atlases
Maps"
,/rdf:RDF/bf:Instance/bflc:distributionStatement,"New York: Distributed by Simon & Schuster
Cincinnati: Stewart Kidd, Distributor
Garden City, New York: Distributed by Doubleday & Company"
,/rdf:RDF/bf:Instance/bf:videoCharacteristic/bf:VideoFormat/rdfs:label,"VHS
laser optical"
,/rdf:RDF/bf:Instance/bf:videoCharacteristic/bf:VideoFormat/bf:source/bf:Source/bf:code,rda
,/rdf:RDF/bf:Instance/bf:videoCharacteristic/bf:BroadcastStandard/rdfs:label,NTSC
,/rdf:RDF/bf:Instance/bf:videoCharacteristic/bf:BroadcastStandard/bf:source/bf:Source/bf:code,rda
,/rdf:RDF/bf:Instance/bf:videoCharacteristic/bf:BroadcastStandard/bflc:appliesTo/bflc:AppliesTo/rdfs:label,DVD
,/rdf:RDF/bf:Instance/bf:soundContent/bf:SoundContent/rdfs:label,sound
,/rdf:RDF/bf:Instance/bf:soundContent/bf:SoundContent/bf:source/bf:Source/bf:code,rdasco
,/rdf:RDF/bf:Instance/bf:systemRequirement/bf:SystemRequirement/rdfs:label,"VHS.
VHS format."
,/rdf:RDF/bf:Instance/bf:systemRequirement/bf:SystemRequirement/bf:electronicLocator,http://purl.oclc.org/DLF/benchrepro0212
,/rdf:RDF/bf:Instance/bf:systemRequirement/bf:SystemRequirement/bflc:applicableInstitution/bf:Agent/bf:code,MiAaHDL
,/rdf:RDF/bf:Instance/bf:systemRequirement/bflc:MachineModel/rdfs:label,"IBM PC
IBM Personal Computer"
,/rdf:RDF/bf:Instance/bf:systemRequirement/bflc:OperatingSystem/rdfs:label,DOS
,/rdf:RDF/bf:Instance/bflc:productionStatement,"England: 1743
Twickenham, England: 1757-1789
[England]: [ca. 1757]"
,/rdf:RDF/bf:Instance/bf:mount/bf:Mount/rdfs:label,"paper
cardboard"
,/rdf:RDF/bf:Instance/bf:productionMethod/bf:ProductionMethod/rdfs:label,"rdabf
photocopying"
,/rdf:RDF/bf:Instance/bf:productionMethod/bf:ProductionMethod/bf:source/bf:Source/bf:code,"rdapm
rda"
,/rdf:RDF/bf:Instance/bflc:appliesTo/bflc:AppliesTo/rdfs:label,"[Volume 12]
July 2019 Acquisition
W. E. Towson letters and related materials"
,/rdf:RDF/bf:Instance/bf:originPlace/bf:Place/rdfs:label,"Great Britain
Germany
Netherlands"
,/rdf:RDF/bf:Instance/bf:originPlace/bf:Place/bf:source/bf:Source/bf:code,naf
,/rdf:RDF/bf:Instance/bf:immediateAcquisition/bf:ImmediateAcquisition/rdfs:label,"Gift; Div copy gift of Gong Yingyan; 2002.
Purchased from Yeshayahu Vinograd, Jerusalem, 2004."
,/rdf:RDF/bf:Instance/bflc:Statement,"[France?]: [publisher not identified]; [1614]
Houndmills, Basingstoke, Hampshire: Palgrave Macmillan; 2013
Lund: Studentlitteratur; 2013"
,/rdf:RDF/bf:Instance/bf:appliedMaterial/bf:AppliedMaterial/rdfs:label,"pen and ink
9 x 14 9/16 in.
9 x 14.75 in."
,/rdf:RDF/bf:Instance/bf:appliedMaterial/bf:AppliedMaterial/bf:source/bf:Source/bf:code,"rda
rdapm"
,/rdf:RDF/bf:Instance/bf:projectionCharacteristic/bf:PresentationFormat/rdfs:label,standard sound aperture
,/rdf:RDF/bf:Instance/bf:projectionCharacteristic/bf:PresentationFormat/bf:source/bf:Source/bf:code,rda
,/rdf:RDF/bf:Instance/bf:projectionCharacteristic/bf:PresentationFormat/bflc:appliesTo/bflc:AppliesTo/rdfs:label,DVD
,/rdf:RDF/bf:Instance/bf:projectionCharacteristic/bf:ProjectionSpeed/rdfs:label,24 fps
,/rdf:RDF/bf:Instance/bf:projectionCharacteristic/bf:ProjectionSpeed/bf:source/bf:Source/bf:code,rda
,/rdf:RDF/bf:Instance/bf:projectionCharacteristic/bf:ProjectionSpeed/bflc:appliesTo/bflc:AppliesTo/rdfs:label,DVD
,/rdf:RDF/bf:Instance/bf:aspectRatio/bf:AspectRatio/rdfs:label,"non-anamorphic
wide-screen
anamorphic"
,/rdf:RDF/bf:Instance/bf:aspectRatio/bf:AspectRatio/bf:note/bf:Note/rdfs:label,"non-anamorphic (wide-screen)
anamorphic (wide-screen)"
,/rdf:RDF/bf:Instance/bf:aspectRatio/bf:AspectRatio/bf:source/bf:Source/bf:code,rdaar
,/rdf:RDF/bf:Instance/bf:aspectRatio/bf:AspectRatio/rdf:value,"1.78:1
1.85:1
2.00:1"
,/rdf:RDF/bf:Instance/bf:contentAccessibility/bf:ContentAccessibility/rdfs:label,"English dialogue with optional English subtitles for the deaf and hard of hearing (SDH).
English subtitles for the deaf and hard of hearing (SDH).
Compliant with Level AA of the Web Content Accessibility Guidelines. Content is displayed as HTML full text which can easily be resized or read with assistive technology, with mark-up that allows screen readers and keyboard-only users to navigate easily"
